file_name,title,full_text
361b36d8-b23e-edc1-e063-6394a90a818e.xml,"Shenzhen Ishan Technology Co., Ltd","Mint Extract 0.5%

Water, Carbomer, Crospovidone,Edetate Disodium Anhydrous, Povidone.FD&C Blue No.1,CarboxymethylcelluloseSodium,Sodium Benzoate, Diatomaceous Earth.

if swallowed, call poison control or seek medical help.

pain worsens or persists, or if youexperience any of these symptoms: burning, itching, rash, or other changes in theskin where the product was placed.

Temporarily relieves from fever discomfort, headache, toothache, muscle ache, jointsoreness, drowsiness, fatigue and sunstroke.

Store in a cool place avoiding direct sunlightand high temperature. May even be stored inrefrigerator for extra cooling. Do not store infreezer.
                  
                  For sanitary purposes, use each sheet onlyonce and discard after use.

Clean and dry the skin
                  Pick out patch
                  Peel off film
                  Stick to skin
                  Note: lf desired, cut gel sheet to suitable sizewith scissors.

Apply as needed, do not re-use.

Do not wear this product directly on skin.
                  Be aware of low-temperature burns.

For external use only. Avoid direct contact witheyes.lf excessive redness, irritation, burning ordiscomfort of the skin develops, discontinueuse and consult a physician immediately. Donot apply to wounds or to irrtated, damaged,sunburned or very sensitve skin. The coolinggel sheet will not stick to skin if the skin is wetor if the gel sheet comes into contact with haireyebrows or clothing. Keep out of the reach ofchildren.Consult physician if fever persists orcondition worsens.

no"
6529cf07-e1d7-45d2-b18a-39180636154b.xml,The Wellness Center,"Condurango 3X, Phytolacca Decandra 3X, Aconitum Napellus 1M, Aurum Metallicum 1M, Graphites 1M, Hydrastis Canadensis 1M, Mercurius Vivus 1M, Sulphur 1M, Pulsatilla (Vulagaris) 10M

For the temporary relief of feeling vulnerable and feeling lost.

​If pregnant or breast-feeding,​ ask a health professional before use..
                  
                     ​Keep out of reach of children.​ In case of overdose, get medical help or contact a Poison Control Center right away.
                  Do not use if tamper evident seal is broken or missing.
                  Store in a cool, dry place.

​Keep out of reach of children.​ In case of overdose, get medical help or contact a Poison Control Center right away.

Feel the emotion fully, breathe deeply-connecting breaths.  Put 5 drops under tongue to release emotion.  Continue 5 drops 2x daily as needed.  Conslult a physician for use in children under 12 years of age.

For the temporary relief of feeling vulnerable and feeling lost.

Deineralized Water, 25% Ethanol

​MFD FOR:
                     
                  
                  
                     
                        The Wellness Center for Research and Education, Inc.
                     
                  
                  
                     
                        1237 S. Victoria Ave. Suite 169
                     
                  
                  
                     
                        Oxnard, CA 93035
                     
                  
                  
                     
                        1-866-962-6484

Dr. Theresa Dale's
                  NDC: 50181-0029-1
                  
                     ​​ ​N​euro-​E​motional ​R​emedies
                  #8 SMALL INTESTINE Vulnerable
                  1 fl oz (30 ml)"
282b98e7-4c85-44bb-b554-b242555987e2.xml,Vir Combination,"Adenoviren Nosode 12C, 30C, 60C, 200C, Cytomegalovirus Nosode 18X, 30X, 60X, 200X, DNA 12X, 15X, 30X, 60X, 200X, 12C, 30C, 60C, 200C, Epstein-Barr Virus Nosode 16C, 30C, 60C, 200C, Hepatitis B Nosode 33X, 60X, 200X, Herpes Simplex 1 & 2 Nosode 15X, 30X, 60X, 200X , Human Herpesvirus 6A 15X, 30X, 60X, 200X, Human Herpesvirus 6B 15X, 30X, 60X, 200X, Influenzinum 12C, 15C, 30C, 60C, 200XC.

Adenoviren Nosode – Muscle Aches and Pains, Cytomegalovirus Nosode - Headache, DNA - Fatigue, Muscle Aches and Pain, Epstein-Barr Virus Nosode - Fever, Hepatitis B Nosode – Muscle Aches and Pains, Herpes Simplex 1 & 2 Nosode - Rash, Human Herpesvirus 6A - Fatigue, Human Herpesvirus 6B - Fatigue, Influenzinum – Fatigue, Muscle Aches and Pains

• For the temporary relief of symptoms including:
                  • fever • fatigue • headache • muscle aches and pains • Rash 
                  
                  These statements are based upon homeopathic principles. They have not been reviewed by the Food and Drug Administration.

If pregnant or breast-feeding, ask a health professional before use.
                  
                     Keep out of reach of children. In case of overdose, contact a physician or Poison Control Center right away.
                  
                     Tamper 
                     Evident: Sealed for your protection. Do not use if seal is broken or missing.

In case of overdose, contact a physician or Poison Control Center right away.

1-10 drops under the tongue, 3 times a day or as directed by a health professional. Consult a physician for use in children under 12 years of age.

Demineralized water, 25% ethanol

Dist. By: Deseret Biologicals, Inc.
                  469 W. Parkland Drive
                  Sandy, UT 84070
                  www.desbio.com
                  800-827-8204

DesBio
                  
                  
                     VIR:Combination
                  
                  
                     Homeopathic
                  
                  
                     NDC 43742-2193-1
                  
                  
                     1 FL OZ (30 ml)"
362094d3-4dee-07af-e063-6294a90a1549.xml,Apis Mellifica,"How to Use
                  Take with water 3-4 times a day. Ages 12 or older, 5 Pellets, Ages 12-2, 3 Pellets, Ages below 2, consult your Doctor.

Best for 
                  Temporarily supports your body in recovery from insect bites or stings.*

Ingredients
                  Inactive: Sucrose/Lactose Pellets base to Preserve Remedy

Active Ingredients: Apis Mellifica (Marking Nut) [HPUS] 30c potency

Warnings: 
                  Ask a professional before use if pregnant or breastfeeding or if you have severe symptoms.
                  Keep away from children. If you have a reaction to this product that is not positive, discontinue use. Store in a cool and dry place
                  
                     
*CLAIMS BASED ON TRADITIONAL HOMEOPATHIC PRACTICE, NOT ACCEPTED MEDICAL EVIDENCE NOT FDA EVALUATED.
  
This product is not intended to diagnose, treat, cure, or prevent any disease.

Best for
                  Temporarily supports your body in recovery from insect bites or stings.*

Warnings: 
                  Ask a professional before use if pregnant or breastfeeding or if you have severe symptoms.
                  Keep away from children. If you have a reaction to this product that is not positive, discontinue use. Store in a cool and dry place
                  
                     
*CLAIMS BASED ON TRADITIONAL HOMEOPATHIC PRACTICE, NOT ACCEPTED MEDICAL EVIDENCE NOT FDA EVALUATED.
  
This product is not intended to diagnose, treat, cure, or prevent any disease.

Entire package label"
91ae339e-5064-40cc-89d8-75272f09caa7.xml,Mercury Plus Detox,"Glutathione, Reduced 6X, Brain (Suis) 6X, Spinal Cord (Suis) 6X, Thuja Occidentalis 6X, 30X, Dimercaptopropane Sulfonate 8X, 12X, Mercurius Solubilis 8X, 12X, 30X, Silver Amalgam 12X, 30X, Mercurius Vivus 30C, Thimerosal 30C.

Slow mind & memory. Agitation. Restlessness. Anxiety. Depression. Suicidal. Bone Pain. Vertigo. Headache. Skin. Scalp eruptions. Acne. Hair Loss. Oily sweat on head. Tremors. Canker Sores. Symptoms of autism, syphilis, Reproductive/endocrine problems.

​If pregnant or breast-feeding​ ask a health professional before use.
                  
                     ​Keep out of reach of children.​ In case of overdose, get medical help or contact a Poison Control Center right away.
                  Do not use if tamper evident seal is broken or missing.
                  Store in a cool, dry place.

​Keep out of reach of children.​ In case of overdose, get medical help or contact a Poison Control Center right away.

For Adults and Children: Oral Spray. Use on an empty stomach. Continue usage if symptoms persist.
                  Three sprays per day, for 30 days. Stop for 7 days. 
                  Under age 9: 1 to 2 sprays per day, every other day for 30 days. Stop use for 7 days.
                  Consult a physician for use in children under 12 years of age.

Slow mind & memory. Agitation. Restlessness. Anxiety. Depression. Suicidal. Bone Pain. Vertigo. Headache. Skin. Scalp eruptions. Acne. Hair Loss. Oily sweat on head. Tremors. Canker Sores. Symptoms of autism, syphilis, Reproductive/endocrine problems.

Demineralized Water, 25% Ethanol

MFD FOR: The Wellness Center for Research and Education, Inc.
                  1237 S. Victoria Ave. Suite 169
                  Oxnard, CA 93035       1-866-962-6484

Dr. Theresa Dale's
                  NDC 50181-0031-1
                  HOMEOPATHIC
                  MERCURY PLUS DETOX
                  1 fl oz (30 mL)"
3623614f-14e4-ed1f-e063-6294a90ac035.xml,Sepia,"How to Use
                  Take with water 3-4 times a day. Ages 12 or older, 5 Pellets, Ages 12-2, 3 Pellets, Ages below 2, consult your Doctor.

Best for
                  Temporarily relieves occasional indifference or mood swings.*

Best for
                  Temporarily relieves occasional indifference or mood swings.*

Ingredients
                  Inactive: Sucrose/Lactose Pellets base to Preserve Remedy

Active Ingredients: Sepia (Cuttlefish) [HPUS] 30c potency

Warnings:
                  Ask a professional before use if pregnant or breastfeeding or if you have severe symptoms.
                  Keep away from children. If you have a reaction to this product that is not positive, discontinue use. Store in a cool and dry place
                  
                     
*CLAIMS BASED ON TRADITIONAL HOMEOPATHIC PRACTICE, NOT ACCEPTED MEDICAL EVIDENCE NOT FDA EVALUATED.
  
This product is not intended to diagnose, treat, cure, or prevent any disease.

Warnings:
                  Ask a professional before use if pregnant or breastfeeding or if you have severe symptoms.
                  Keep away from children. If you have a reaction to this product that is not positive, discontinue use. Store in a cool and dry place
                  
                     
*CLAIMS BASED ON TRADITIONAL HOMEOPATHIC PRACTICE, NOT ACCEPTED MEDICAL EVIDENCE NOT FDA EVALUATED.
  
This product is not intended to diagnose, treat, cure, or prevent any disease.

Entire package label"
36229b20-2d39-3524-e063-6294a90a7562.xml,Rescue Remedy (Instant Calm),"How to use:
  
Apply 2 sprays onto the tongue. Additional sprays may be taken as needed.

Ingredients:
  
Inactive: Alcohol Base to Preserve Remedy

Use for:
                  Temporarily relieves nervousness, frustration, sleeplessness, and stress.
                  Temporarily supports calm, comfort, and focus.*

Use for:
                  Temporarily relieves nervousness, frustration, sleeplessness, and stress.
                  Temporarily supports calm, comfort, and focus.*

Active Ingredients:
                  Cherry Plum (Prunus Cerasifera)
  
Clematis (Clematis Vitalba)
  
Impatiens (Impatiens Glandulifera)
  
Rock Rose (Helianthemum Nummularium)
  
Star of Bethlehem (Ornithogalum Umbellatum)

Warnings:
                  Ask a professional before use if pregnant or breastfeeding or if you have severe symptoms.
                  Keep away from children. If you have a reaction to this product that is not positive, discontinue use. Store in a cool and dry place
                  
                     
*CLAIMS BASED ON TRADITIONAL HOMEOPATHIC PRACTICE, NOT ACCEPTED MEDICAL EVIDENCE NOT FDA EVALUATED.
  
This product is not intended to diagnose, treat, cure, or prevent any disease.

Warnings:
                  Ask a professional before use if pregnant or breastfeeding or if you have severe symptoms.
                  Keep away from children. If you have a reaction to this product that is not positive, discontinue use. Store in a cool and dry place
                  
                     
*CLAIMS BASED ON TRADITIONAL HOMEOPATHIC PRACTICE, NOT ACCEPTED MEDICAL EVIDENCE NOT FDA EVALUATED.
  
This product is not intended to diagnose, treat, cure, or prevent any disease.

entire package label"
36393701-e4d5-153e-e063-6294a90ad80b.xml,Bryophyllum Avena,"Directions: FOR ORAL USE ONLY.

Take 3-4 times daily. Ages 12 and older: 10 drops.
  
Ages 2-11: 5 drops. Under age 2: Consult a doctor.

Active Ingredients: Bryophyllum (Life plant) 1X, Avena (Oats) 3X, Valeriana (Valerian) 3X, Conchae (Oyster shells) 7X, Phosphorus (Yellow phosphorus) 30X, Sulfur 30X

Inactive Ingredients: Distilled water, Glycerin, Lactose
                  Prepared using rhythmical processes.

KEEP OUT OF REACH OF CHILDREN.

Uses: Temporary relief of sleeplessness or nervous tension.

Warnings: Claims based on traditional homeopathic practice, not accepted medical evidence. Not FDA evaluated. Do not use if allergic to any ingredient. Contains traces of lactose. Consult a doctor before use for serious conditions or if conditions worsen or persist. If pregnant or nursing, consult a doctor before use. Do not use if safety seal is broken or missing.
                  REFRIGERATE AFTER OPENING.
  
BEST WHEN USED WITHIN 30 DAYS OF OPENING.
 
                  SHAKE WELL BEFORE USE.

Questions? Call 866.642.2858
  
Made with care by Uriel, East Troy, WI 53120
  
shopuriel.com"
3623c568-de51-1236-e063-6294a90a3117.xml,Phosphorus,"How to Use
                  Take with water 3-4 times a day. Ages 12 or older, 5 Pellets, Ages 12-2, 3 Pellets, Ages below 2, consult your Doctor.

Best for
                  Temporarily relieves occasional dizziness, nose bleeding, swollen bleeding gums, and toothaches.*

Ingredients
                  Inactive: Sucrose/Lactose Pellets base to Preserve Remedy

Active Ingredients: Phosphorus [HPUS] 30c potency

Warnings:
                  Ask a professional before use if pregnant or breastfeeding or if you have severe symptoms.
                  Keep away from children. If you have a reaction to this product that is not positive, discontinue use. Store in a cool and dry place
                  
                     
*CLAIMS BASED ON TRADITIONAL HOMEOPATHIC PRACTICE, NOT ACCEPTED MEDICAL EVIDENCE NOT FDA EVALUATED.
  
This product is not intended to diagnose, treat, cure, or prevent any disease.

Best for
                  Temporarily relieves occasional dizziness, nose bleeding, swollen bleeding gums, and toothaches.*

Warnings:
                  Ask a professional before use if pregnant or breastfeeding or if you have severe symptoms.
                  Keep away from children. If you have a reaction to this product that is not positive, discontinue use. Store in a cool and dry place
                  
                     
*CLAIMS BASED ON TRADITIONAL HOMEOPATHIC PRACTICE, NOT ACCEPTED MEDICAL EVIDENCE NOT FDA EVALUATED.
  
This product is not intended to diagnose, treat, cure, or prevent any disease.

Entire package label"
3621ab80-f42d-3ea0-e063-6294a90a4120.xml,Chamomilla,"How to Use
                  Take with water 3-4 times a day.
                  Ages 12 or older, 5 Pellets, Ages 12-2, 3 Pellets, Ages below 2, consult your Doctor.

Uses
                  Temporarily relieves occasional sleeplessness, stress, and irritability. Temporarily supports your mind.*
                  *CLAIMS BASED ON TRADITIONAL HOMEOPATHIC PRACTICE, NOT ACCEPTED MEDICAL EVIDENCE, NOT FDA EVALUATED.
                  This product is not intended to diagnose, treat, cure, or prevent any disease.

Uses
                  Temporarily relieves occasional sleeplessness, stress, and irritability. Temporarily supports your mind.*
                  *CLAIMS BASED ON TRADITIONAL HOMEOPATHIC PRACTICE, NOT ACCEPTED MEDICAL EVIDENCE, NOT FDA EVALUATED.
                  This product is not intended to diagnose, treat, cure, or prevent any disease.

Ingredients
                  Inactive: Sucrose/Lactose Pellets base to Preserve Remedy

Active Ingredients: Chamomilla (Chamomile) [HPUS] 30c potency

Warnings and Storage:
  
Ask a professional before use if pregnant or breastfeeding or if you have severe symptoms.
  
Keep away from children. If you have a reaction to this product that is not positive, discontinue use. Store in a cool and dry place.

Warnings and Storage:
  
Ask a professional before use if pregnant or breastfeeding or if you have severe symptoms.
  
Keep away from children. If you have a reaction to this product that is not positive, discontinue use. Store in a cool and dry place.
  
*CLAIMS BASED ON TRADITIONAL HOMEOPATHIC PRACTICE, NOT ACCEPTED MEDICAL EVIDENCE, NOT FDA EVALUATED.
  
This product is not intended to diagnose, treat, cure, or prevent any disease.

Entire package label"
3628b2a6-386d-3038-e063-6294a90a1daa.xml,H-Psoriasis Formula,"Calendula officinalis - 12C HPUS
                  Iris versicolor - 12C HPUS

Calendula officinalis -12C HPUS (healing agent), 
    Iris versicolor -12CHPUS (psoriasis, irregular patches with shining scales)
 
                  
                  The letters ‘HPUS’ indicate that the components in this product are officially monographed in the Homoeopathic Pharmacopoeia of the United States.

For the temporary relief of psoriasis symptoms such as dryness, itching and irritation.

Adults and Children 4 yrs and over: Wash hands before and after use. 
    Shake well and apply 1 or 2 drops to a cotton swab or your finger and apply directly to the affected area 3x per day. 
    Do not oversaturate or exceed dosage.

For external use only.
                       Perform skin test prior to initial use.

Do not use if pregnant or breastfeeding.

Keep out of reach of children.

Keep away from eyes and mucous membranes. If swallowed get medical help or contact a Poison Control 
    Center right away.

Discontinue use if irritation occurs.

Consult a doctor if symptoms worsen after 7 days.

Corylus avellana nut oil, Essential Oil Blend (Cedrus atlantica wood shavings, Melaleuca alternifolia leaf-branch, Melaleuca minor leaf), Rosa mosqueta seed oil, Triticum vulgare kernel oil

Dist. by Healing Natural Oils 3830 Valley Ctr Dr, #705-526, San Diego, CA 92130, USA

Healing Natural Oils
                  H-Psoriasis
                  Formula
                  
                     Homeopathic
                  
                  For External Use Only
                  047
                  
                     11ml (0.37 fl. oz)
                     
                     
amoils.com"
3620b471-d8a1-3386-e063-6294a90a8142.xml,Bryonia Alba,"How to Use
                  Take with water 3-4 times a day. Ages 12 or older, 5 Pellets, Ages 12-2, 3 Pellets, Ages below 2, consult your Doctor.

Best for
                  Temporarily relieves occasional joint aches that get worse with motion.*

Ingredients
                  Inactive: Sucrose/Lactose Pellets base to Preserve Remedy

Active Ingredients: Bryonia Alba (White Bryony) [HPUS] 30c potency

Warnings:
                  Ask a professional before use if pregnant or breastfeeding or if you have severe symptoms.
                  Keep away from children. If you have a reaction to this product that is not positive, discontinue use. Store in a cool and dry place
                  
                     
*CLAIMS BASED ON TRADITIONAL HOMEOPATHIC PRACTICE, NOT ACCEPTED MEDICAL EVIDENCE NOT FDA EVALUATED.
  
This product is not intended to diagnose, treat, cure, or prevent any disease.

Best for
                  Temporarily relieves occasional joint aches that get worse with motion.*

Warnings:
                  Ask a professional before use if pregnant or breastfeeding or if you have severe symptoms.
                  Keep away from children. If you have a reaction to this product that is not positive, discontinue use. Store in a cool and dry place
                  
                     
*CLAIMS BASED ON TRADITIONAL HOMEOPATHIC PRACTICE, NOT ACCEPTED MEDICAL EVIDENCE NOT FDA EVALUATED.
  
This product is not intended to diagnose, treat, cure, or prevent any disease.

Entire package label"
64a7c66c-0e37-40e0-ae05-214d905a407f.xml,Reflux,"Acetyl Coenzyme A 6X, 8X, Adenosinum Triphosphoricum Dinatrum 6X, 8X, Nadidum 6X, 8X, Argentum Nitricum 6X, 10X, Ipecacuanha 6X, 10X, Robinia Pseudoacacia 6X, 10X, Sulphur 6X, 10X, Origanum Vulgare 6X, 10X, 30X, Duodenum (Suis) 8X, Esophagus (Suis) 8X, Funiculus Umbilicalis Suis 8X, Stomach (Suis) 8X, Nux Vomica 8X, 10X, 30X, Coumarinum 8X, 10X, 30X, 200X, Erythraea Centaurium 10X, 30X, Pepsinum 12X, Muriaticum Acidum 6C, 12C, 30C, 200C, Citricum Acidum 6C, 12C, 30C, 200C, Formicum Acidum 6C, 12C, 30C, 200C, Sarcolacticum Acidum 6C, 12C, 30C, 200C, Proteus (Morgani) 30C.

For temporary relief of symptoms related to heartburn and esophageal reflux.**
                  **These statements are based upon traditional homeopathic principles. They have not been reviewed by the Food and Drug Administration.

Keep out of reach of children. In case of overdose, contact physician or a Poison Control Center right away.
                  
                     If pregnant or breast-feeding, ask a health professional before use.
                  Tamper seal: ""Sealed for Your Protection."" Do not use if seal is broken or missing.

Keep out of reach of children. In case of overdose, contact physician or a Poison Control Center right away.

1-10 drops under the tongue, 3 times a day or as directed by a health professional. Consult a physician for use in children under 12 years of age.

For temporary relief of symptoms related to heartburn and esophageal reflux.**
                  **These statements are based upon traditional homeopathic principles. They have not been reviewed by the Food and Drug Administration.

Demineralized Water, 25% Ethanol.

Dist. By: Deseret Biologicals, Inc.469 W. Parkland DriveSandy, UT 84070 www.desbio.com

DESBIO
                  
                  
                     NDC 43742-1324-1
                  
                  
                     HOMEOPATHIC
                  
                  
                     REFLUX
                  
                  
                     1 FL OZ (30 ml)"
3625289a-4a21-c6f9-e063-6394a90a992f.xml,Laboratoires Boiron,"Active ingredients** (in each 1 mL vial)
 
                  
                  Chamomilla 9C HPUS (0.33mL)
  
Phytolacca decandra 5C HPUS (0.33mL)
  
Rheum 5C HPUS (0.33mL) (contains less than 10
  -9 mg anthraquinone glycosides)
 
                  
                  The letters ""HPUS"" indicate that the components in this product are officially monographed in the Homeopathic Pharmacopoeia of the United States.

Purpose*
                  
                  
                  
                  Chamomilla 9C HPUS (0.33mL) ... Relieves teething pain accompanied by irritability
  
Phytolacca decandra 5C HPUS (0.33mL) ... Relieves painful gums
  
Rheum 5C HPUS (0.333mL) ... Relieves minor digestive upsets associated with teething

Uses*
                  
                  
                  temporarily relieves symptoms of teething such as:
                  
                  
                     painful gums
                     irritability
                     minor digestive upsets associated with teething

Do not use if your child has a known allergy to any ingredient in this product.

Stop use and ask doctor if symptoms persist for more than 3 days or worsen, or if swelling, fever, or rash develops.

Keep out of reach of children. In case of overdose, get medical help or contact a Poison Control Center right away.

Children 1 month of age and older:
                  Give 1 dose at the onset of symptoms.
                  Wait 15 minutes, then repeat if needed for up to a total of 9 doses per 24 hours.
  
                     
1. Tear open the foil pouch at the notched edge.
 
                  2. Snap off one pre-measured dose.
                  3. Twist to open.
                  4. Holding the child upright, squeeze entire contents into mouth.

alcohol, purified water

do not use if glued carton end flaps are open or if inner foil pouch and vials are not intact
                  do not refrigerate or freeze
                  after opening foil pouch: store unused vials in the foil pouch and in the box for no longer than 3 months
                  after opening the vial: use product immediately then discard
                  contains less than 0.0015% alcohol
                  
                  Teething Relief*
                  Painful Gums Irritability*
                  
                  
                  *CLAIMS BASED ON TRADITIONAL HOMEOPATHIC PRACTICE, NOT ACCEPTED MEDICAL EVIDENCE. NOT FDA EVALUATED.
  
**C,K,CK, and X are homeopathic dilutions: see BoironUSA.com/info for details.

Single-use liquid doses
                  .034 fl oz each
  
(1mL) each

Camilia.com
                  BoironUSA.com
                  Info@Boiron.com
                  1-800-BOIRON-1 (1-800-264-7661)
                  Distributed by Boiron, Inc. Newtown Square, PA 19073
                  Made in France"
362432f6-012a-626b-e063-6394a90add6d.xml,Gelsemium,"How to Use
                  Take with water 3-4 times a day. Ages 12 or older, 5 Pellets, Ages 12-2, 3 Pellets, Ages below 2, consult your Doctor.

Best for
                  Temporarily relieves occasional elevated body temperature and apprehension.*

Best for
                  Temporarily relieves occasional elevated body temperature and apprehension.*

Ingredients
                  Inactive: Sucrose/Lactose Pellets base to Preserve Remedy

Active Ingredients: Gelsemium Sempervirens (False Jasmine) [HPUS] 30c potency

Warnings:
                  Ask a professional before use if pregnant or breastfeeding or if you have severe symptoms.
                  Keep away from children. If you have a reaction to this product that is not positive, discontinue use. Store in a cool and dry place
                  
                     
*CLAIMS BASED ON TRADITIONAL HOMEOPATHIC PRACTICE, NOT ACCEPTED MEDICAL EVIDENCE NOT FDA EVALUATED.
  
This product is not intended to diagnose, treat, cure, or prevent any disease.

Warnings:
                  Ask a professional before use if pregnant or breastfeeding or if you have severe symptoms.
                  Keep away from children. If you have a reaction to this product that is not positive, discontinue use. Store in a cool and dry place
                  
                     
*CLAIMS BASED ON TRADITIONAL HOMEOPATHIC PRACTICE, NOT ACCEPTED MEDICAL EVIDENCE NOT FDA EVALUATED.
  
This product is not intended to diagnose, treat, cure, or prevent any disease.

Entire package label"
3621092d-1488-a1be-e063-6294a90ad85c.xml,Calcarea Carbonica,"How to Use
                  Take with water 3-4 times a day.
                  Ages 12 or older, 5 Pellets, Ages 12-2, 3 Pellets, Ages below 2, consult your Doctor.

Uses
                  Temporarily supports your body when dealing with crusty or oily scaly patches on the scalp and overwork.*
                  *CLAIMS BASED ON TRADITIONAL HOMEOPATHIC PRACTICE, NOT ACCEPTED MEDICAL EVIDENCE, NOT FDA EVALUATED.
  
This product is not intended to diagnose, treat, cure, or prevent any disease.

Uses
                  Temporarily supports your body when dealing with crusty or oily scaly patches on the scalp and overwork.*
                  *CLAIMS BASED ON TRADITIONAL HOMEOPATHIC PRACTICE, NOT ACCEPTED MEDICAL EVIDENCE, NOT FDA EVALUATED.
  
This product is not intended to diagnose, treat, cure, or prevent any disease.

Ingredients
                  Inactive: Sucrose/Lactose Pellets base to Preserve Remedy

Active Ingredients: Calcarea Carbonica (Calcium Carbonate) [HPUS] 30c potency

Warnings and Storage:
  
Ask a professional before use if pregnant or breastfeeding or if you have severe symptoms.
  
Keep away from children. If you have a reaction to this product that is not positive, discontinue use. Store in a cool and dry place.

Warnings and Storage:
  
Ask a professional before use if pregnant or breastfeeding or if you have severe symptoms.
  
Keep away from children. If you have a reaction to this product that is not positive, discontinue use. Store in a cool and dry place.
  
*CLAIMS BASED ON TRADITIONAL HOMEOPATHIC PRACTICE, NOT ACCEPTED MEDICAL EVIDENCE, NOT FDA EVALUATED.
  
This product is not intended to diagnose, treat, cure, or prevent any disease.

Entire package label"
36238771-debc-19b2-e063-6394a90a0062.xml,Rhus Toxicodendron,"How to Use
                  Take with water 3-4 times a day. Ages 12 or older, 5 Pellets, Ages 12-2, 3 Pellets, Ages below 2, consult your Doctor.

Best for
                  Temporarily relieves occasional joint discomfort, swelling, and stiffness aggravated by cold and damp weather. Temporarily supports motion.*

Best for
                  Temporarily relieves occasional joint discomfort, swelling, and stiffness aggravated by cold and damp weather. Temporarily supports motion.*

Ingredients
                  Inactive: Sucrose/Lactose Pellets base to Preserve Remedy

Active Ingredients: Rhus Toxicodendron (Poison Ivy) [HPUS] 30c potency

Warnings:
                  Ask a professional before use if pregnant or breastfeeding or if you have severe symptoms.
                  Keep away from children. If you have a reaction to this product that is not positive, discontinue use. Store in a cool and dry place
                  
                     
*CLAIMS BASED ON TRADITIONAL HOMEOPATHIC PRACTICE, NOT ACCEPTED MEDICAL EVIDENCE NOT FDA EVALUATED.
  
This product is not intended to diagnose, treat, cure, or prevent any disease.

Warnings:
                  Ask a professional before use if pregnant or breastfeeding or if you have severe symptoms.
                  Keep away from children. If you have a reaction to this product that is not positive, discontinue use. Store in a cool and dry place
                  
                     
*CLAIMS BASED ON TRADITIONAL HOMEOPATHIC PRACTICE, NOT ACCEPTED MEDICAL EVIDENCE NOT FDA EVALUATED.
  
This product is not intended to diagnose, treat, cure, or prevent any disease.

Entire package label"
ed903b1e-e8a0-4dfb-a635-05a1030939d5.xml,Immune Support,"Aconitum Napellus 8X, Argentum Nitricum 8X, Arnica Montana 4X, Arsenicum Album 8X, Astragalus Membranaceus 12X, Baptisia Tinctoria 4X, Bryonia (Alba) 8X, Calendula Officinalis 6X, Cortisone Aceticum 13X, Echinacea (Angustifolia) 1X, Eupatorium Perfoliatum 6X, Euphorbium Officinarum 6X, Gelsemium Sempervirens 8X, Hepar Sulphuris Calcareum 16X, Influenzinum 12C, Lachesis Mutus 10X, Mercurius Corrosivus 8X, Phosphorus 8X, Phytolacca Decandra 8X, Pulsatilla (Pratensis) 8X, Pyrogenium 200X, Rhus Tox 8X, Sanguinaria Canadensis 4X, Spleen (Suis) 12X, Sulphur 8X, Thuja Occidentalis 8X, Thymus (Suis) 12X, Viscum Album 12X, Zincum Metallicum 10X.

Aconitum Napellus - Cough, Argentum Nitricum - Fever, Arnica Montana - Headache, Arsenicum Album - Coldness, Astragalus Membranaceus – Muscle Pain, Baptisia Tinctoria – Sore Throat, Bryonia (Alba) – Ear Congestion, Calendula Officinalis – Muscle Pain, Cortisone Aceticum - Fatigue, Echinacea (Angustifolia) – Sore Throat, Eupatorium Perfoliatum - Cough, Euphorbium Officinarum - Fever, Gelsemium Sempervirens - Headache, Hepar Sulphuris Calcareum - Fatigue, Influenzinum - Coldness, Lachesis Mutus – Muscle Pain, Mercurius Corrosivus – Sore Throat, Phosphorus – Ear Congestion, Phytolacca Decandra – Nose Congestion, Pulsatilla (Pratensis) – Throat Congestion, Pyrogenium - Cough, Rhus Tox - Fatigue, Sanguinaria Canadensis - Fever, Spleen (Suis) - Fever, Sulphur – Nasal Congestion, Thuja Occidentalis – Coldness, Thymus (Suis) - Fever, Viscum Album – Sore Throat, Zincum Metallicum – Throat Congestion

• For the temporary relief of symptoms including:
                  • cough • fever • headache • fatigue • coldness
                  • muscle pain • sore throat • ear congestion
                  • nose congestion • throat congestion
                  These statements are based upon homeopathic principles. They have not been reviewed by the Food and Drug Administration.

If pregnant or breastfeeding, ask a health professional before use.
                  
                     Keep out of reach of children. In case of overdose, contact a physician or Poison Control Center right away.
                  
                     Tamper Evident: Sealed for your protection. Do not use if seal is broken or missing.
                  
                     Sore Throat Warning: Severe or persistent sore throat or sore throat accompanied by high fever, headache, nausea, and vomiting may be serious. Consult a physician promptly. Do not use more than two days or administer to children under 3 years of age unless directed by a physician.

In case of overdose, contact a physician or Poison Control Center right away.

1-10 drops under the tongue, 3 times a day or as directed by a health professional. Consult a physician for use in children under 12 years of age.

Demineralized water, 25% ethanol

Dist. By: Deseret Biologicals, Inc.469 W. Parkland DriveSandy, UT 84070
                  www.desbio.com
                  800-827-8204

DesBio
                  
                  
                     Immune Support
                  
                  
                     Homeopathic
                     
                     NDC 43742-2246-1
                     
                     1 FL OZ (30 ml)"
